price_date,symbol,asset_type,source_name,open,high,low,close,adjusted_close,volume,currency
2023-03-13,AAPL,equity,yahoo,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,148.3212432861328,84457100.0,USD
2023-03-14,AAPL,equity,yahoo,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,150.4109649658203,73695900.0,USD
2023-03-15,AAPL,equity,yahoo,151.19000244140625,153.25,149.9199981689453,152.99000549316406,150.80526733398438,77167900.0,USD
2023-03-16,AAPL,equity,yahoo,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,153.62445068359375,76161100.0,USD
2023-03-17,AAPL,equity,yahoo,156.0800018310547,156.74000549316406,154.27999877929688,155.0,152.7865447998047,98944600.0,USD
2023-03-20,AAPL,equity,yahoo,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,155.1522674560547,73641400.0,USD
2023-03-21,AAPL,equity,yahoo,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,157.0054168701172,73938300.0,USD
2023-03-22,AAPL,equity,yahoo,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,155.57615661621094,75701800.0,USD
2023-03-23,AAPL,equity,yahoo,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,156.66041564941406,67622100.0,USD
2023-03-24,AAPL,equity,yahoo,158.86000061035156,160.33999633789062,157.85000610351562,160.25,157.96156311035156,59196500.0,USD
2023-03-27,AAPL,equity,yahoo,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,156.0197296142578,52390300.0,USD
2023-03-28,AAPL,equity,yahoo,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,155.398681640625,45992200.0,USD
2023-03-29,AAPL,equity,yahoo,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,158.47418212890625,51305700.0,USD
2023-03-30,AAPL,equity,yahoo,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,160.04148864746094,49501700.0,USD
2023-03-31,AAPL,equity,yahoo,162.44000244140625,165.0,161.91000366210938,164.89999389648438,162.54519653320312,68749800.0,USD
2023-04-03,AAPL,equity,yahoo,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,163.7970733642578,56976200.0,USD
2023-04-04,AAPL,equity,yahoo,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,163.26475524902344,46278300.0,USD
2023-04-05,AAPL,equity,yahoo,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,161.4214630126953,51511700.0,USD
2023-04-06,AAPL,equity,yahoo,162.42999267578125,164.9600067138672,162.0,164.66000366210938,162.3086395263672,45390100.0,USD
2023-04-10,AAPL,equity,yahoo,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,159.71617126464844,47716900.0,USD
2023-04-11,AAPL,equity,yahoo,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,158.5037384033203,47644200.0,USD
2023-04-12,AAPL,equity,yahoo,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,157.81373596191406,50133100.0,USD
2023-04-13,AAPL,equity,yahoo,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,163.1957550048828,68445600.0,USD
2023-04-14,AAPL,equity,yahoo,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,162.85076904296875,49386500.0,USD
2023-04-17,AAPL,equity,yahoo,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,162.8704833984375,41516200.0,USD
2023-04-18,AAPL,equity,yahoo,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,164.0927734375,49923000.0,USD
2023-04-19,AAPL,equity,yahoo,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,165.2362060546875,47720200.0,USD
2023-04-20,AAPL,equity,yahoo,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,164.2701873779297,52456400.0,USD
2023-04-21,AAPL,equity,yahoo,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,162.66348266601562,58337300.0,USD
2023-04-24,AAPL,equity,yahoo,165.0,165.60000610351562,163.88999938964844,165.3300018310547,162.96905517578125,41949600.0,USD
2023-04-25,AAPL,equity,yahoo,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,161.43133544921875,48714100.0,USD
2023-04-26,AAPL,equity,yahoo,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,161.4214630126953,45498800.0,USD
2023-04-27,AAPL,equity,yahoo,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,166.0050506591797,64902300.0,USD
2023-04-28,AAPL,equity,yahoo,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,167.2569122314453,55275900.0,USD
2023-05-01,AAPL,equity,yahoo,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,167.168212890625,52472900.0,USD
2023-05-02,AAPL,equity,yahoo,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,166.13319396972656,48425700.0,USD
2023-05-03,AAPL,equity,yahoo,169.5,170.9199981689453,167.16000366210938,167.4499969482422,165.05877685546875,65136000.0,USD
2023-05-04,AAPL,equity,yahoo,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,163.42245483398438,81235400.0,USD
2023-05-05,AAPL,equity,yahoo,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,171.0913848876953,113453200.0,USD
2023-05-08,AAPL,equity,yahoo,172.47999572753906,173.85000610351562,172.11000061035156,173.5,171.0223846435547,55962800.0,USD
2023-05-09,AAPL,equity,yahoo,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,169.31710815429688,45326900.0,USD
2023-05-10,AAPL,equity,yahoo,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,171.08152770996094,53724500.0,USD
2023-05-11,AAPL,equity,yahoo,173.85000610351562,174.58999633789062,172.1699981689453,173.75,171.268798828125,49514700.0,USD
2023-05-12,AAPL,equity,yahoo,173.6199951171875,174.05999755859375,171.0,172.57000732421875,170.34095764160156,45533100.0,USD
2023-05-15,AAPL,equity,yahoo,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,169.84742736816406,37266700.0,USD
2023-05-16,AAPL,equity,yahoo,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,169.84742736816406,42110300.0,USD
2023-05-17,AAPL,equity,yahoo,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,170.4593963623047,57951600.0,USD
2023-05-18,AAPL,equity,yahoo,173.0,175.24000549316406,172.5800018310547,175.0500030517578,172.78892517089844,65496700.0,USD
2023-05-19,AAPL,equity,yahoo,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,172.89747619628906,55809500.0,USD
2023-05-22,AAPL,equity,yahoo,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,171.9499053955078,43570900.0,USD
2023-05-23,AAPL,equity,yahoo,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,169.34400939941406,50747300.0,USD
2023-05-24,AAPL,equity,yahoo,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,169.62037658691406,45143500.0,USD
2023-05-25,AAPL,equity,yahoo,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,170.7555389404297,56058300.0,USD
2023-05-26,AAPL,equity,yahoo,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,173.16400146484375,54835000.0,USD
2023-05-30,AAPL,equity,yahoo,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,175.00985717773438,55964400.0,USD
2023-05-31,AAPL,equity,yahoo,177.3300018310547,179.35000610351562,176.75999450683594,177.25,174.9604949951172,99625300.0,USD
2023-06-01,AAPL,equity,yahoo,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,177.7637939453125,68901800.0,USD
2023-06-02,AAPL,equity,yahoo,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,178.6127166748047,61996900.0,USD
2023-06-05,AAPL,equity,yahoo,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,177.26040649414062,121946500.0,USD
2023-06-06,AAPL,equity,yahoo,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,176.8951873779297,64848400.0,USD
2023-06-07,AAPL,equity,yahoo,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,175.5231475830078,61944600.0,USD
2023-06-08,AAPL,equity,yahoo,177.89999389648438,180.83999633789062,177.4600067138672,180.57000732421875,178.23760986328125,50214900.0,USD
2023-06-09,AAPL,equity,yahoo,181.5,182.22999572753906,180.6300048828125,180.9600067138672,178.62257385253906,48900000.0,USD
2023-06-12,AAPL,equity,yahoo,181.27000427246094,183.88999938964844,180.97000122070312,183.7899932861328,181.41600036621094,54274900.0,USD
2023-06-13,AAPL,equity,yahoo,182.8000030517578,184.14999389648438,182.44000244140625,183.30999755859375,180.9422149658203,54929100.0,USD
2023-06-14,AAPL,equity,yahoo,183.3699951171875,184.38999938964844,182.02000427246094,183.9499969482422,181.57394409179688,57462900.0,USD
2023-06-15,AAPL,equity,yahoo,183.9600067138672,186.52000427246094,183.77999877929688,186.00999450683594,183.60736083984375,65433200.0,USD
2023-06-16,AAPL,equity,yahoo,186.72999572753906,186.99000549316406,184.27000427246094,184.9199981689453,182.53143310546875,101256200.0,USD
2023-06-20,AAPL,equity,yahoo,184.41000366210938,186.10000610351562,184.41000366210938,185.00999450683594,182.6202392578125,49799100.0,USD
2023-06-21,AAPL,equity,yahoo,184.89999389648438,185.41000366210938,182.58999633789062,183.9600067138672,181.58384704589844,49515700.0,USD
2023-06-22,AAPL,equity,yahoo,183.74000549316406,187.0500030517578,183.6699981689453,187.0,184.5845489501953,51245300.0,USD
2023-06-23,AAPL,equity,yahoo,185.5500030517578,187.55999755859375,185.00999450683594,186.67999267578125,184.26869201660156,53117000.0,USD
2023-06-26,AAPL,equity,yahoo,186.8300018310547,188.0500030517578,185.22999572753906,185.27000427246094,182.8769073486328,48088700.0,USD
2023-06-27,AAPL,equity,yahoo,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,185.630859375,50730800.0,USD
2023-06-28,AAPL,equity,yahoo,187.92999267578125,189.89999389648438,187.60000610351562,189.25,186.80548095703125,51216800.0,USD
2023-06-29,AAPL,equity,yahoo,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789062,187.14109802246094,46347300.0,USD
2023-06-30,AAPL,equity,yahoo,191.6300048828125,194.47999572753906,191.25999450683594,193.97000122070312,191.4645233154297,85213200.0,USD
2023-07-03,AAPL,equity,yahoo,193.77999877929688,193.8800048828125,191.75999450683594,192.4600067138672,189.97402954101562,31458200.0,USD
2023-07-05,AAPL,equity,yahoo,191.57000732421875,192.97999572753906,190.6199951171875,191.3300018310547,188.858642578125,46920300.0,USD
2023-07-06,AAPL,equity,yahoo,189.83999633789062,192.02000427246094,189.1999969482422,191.80999755859375,189.33241271972656,45094300.0,USD
2023-07-07,AAPL,equity,yahoo,191.41000366210938,192.6699981689453,190.24000549316406,190.67999267578125,188.21702575683594,46815000.0,USD
2023-07-10,AAPL,equity,yahoo,189.25999450683594,189.99000549316406,187.0399932861328,188.61000061035156,186.17376708984375,59922200.0,USD
2023-07-11,AAPL,equity,yahoo,189.16000366210938,189.3000030517578,186.60000610351562,188.0800018310547,185.65061950683594,46638100.0,USD
2023-07-12,AAPL,equity,yahoo,189.67999267578125,191.6999969482422,188.47000122070312,189.77000427246094,187.3188018798828,60750200.0,USD
2023-07-13,AAPL,equity,yahoo,190.5,191.19000244140625,189.77999877929688,190.5399932861328,188.07884216308594,41342300.0,USD
2023-07-14,AAPL,equity,yahoo,190.22999572753906,191.17999267578125,189.6300048828125,190.69000244140625,188.22689819335938,41616200.0,USD
2023-07-17,AAPL,equity,yahoo,191.89999389648438,194.32000732421875,191.80999755859375,193.99000549316406,191.48428344726562,50520200.0,USD
2023-07-18,AAPL,equity,yahoo,193.35000610351562,194.3300018310547,192.4199981689453,193.72999572753906,191.22763061523438,48288200.0,USD
2023-07-19,AAPL,equity,yahoo,193.10000610351562,198.22999572753906,192.64999389648438,195.10000610351562,192.57994079589844,80507300.0,USD
2023-07-20,AAPL,equity,yahoo,195.08999633789062,196.47000122070312,192.5,193.1300048828125,190.6353759765625,59581200.0,USD
2023-07-21,AAPL,equity,yahoo,194.10000610351562,194.97000122070312,191.22999572753906,191.94000244140625,189.46075439453125,71951700.0,USD
2023-07-24,AAPL,equity,yahoo,193.41000366210938,194.91000366210938,192.25,192.75,190.2602996826172,45377800.0,USD
2023-07-25,AAPL,equity,yahoo,193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,191.11903381347656,37283200.0,USD
2023-07-26,AAPL,equity,yahoo,193.6699981689453,195.63999938964844,193.32000732421875,194.5,191.9876708984375,47471900.0,USD
2023-07-27,AAPL,equity,yahoo,196.02000427246094,197.1999969482422,192.5500030517578,193.22000122070312,190.7241973876953,47460200.0,USD
2023-07-28,AAPL,equity,yahoo,194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,193.30050659179688,48291400.0,USD
2023-07-31,AAPL,equity,yahoo,196.05999755859375,196.49000549316406,195.25999450683594,196.4499969482422,193.91250610351562,38824100.0,USD
2023-08-01,AAPL,equity,yahoo,196.24000549316406,196.72999572753906,195.27999877929688,195.61000061035156,193.0833282470703,35175100.0,USD
2023-08-02,AAPL,equity,yahoo,195.0399932861328,195.17999267578125,191.85000610351562,192.5800018310547,190.0924835205078,50389300.0,USD
2023-08-03,AAPL,equity,yahoo,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,188.70069885253906,61235200.0,USD
2023-08-04,AAPL,equity,yahoo,185.52000427246094,187.3800048828125,181.9199981689453,181.99000549316406,179.63925170898438,115956800.0,USD
2023-08-07,AAPL,equity,yahoo,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,176.5398406982422,97576100.0,USD
2023-08-08,AAPL,equity,yahoo,179.69000244140625,180.27000427246094,177.5800018310547,179.8000030517578,177.4775390625,67823000.0,USD
2023-08-09,AAPL,equity,yahoo,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,175.88836669921875,60378500.0,USD
2023-08-10,AAPL,equity,yahoo,179.47999572753906,180.75,177.60000610351562,177.97000122070312,175.6711883544922,54686900.0,USD
2023-08-11,AAPL,equity,yahoo,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,175.7305145263672,52036700.0,USD
2023-08-14,AAPL,equity,yahoo,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,177.38116455078125,43675600.0,USD
2023-08-15,AAPL,equity,yahoo,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,175.39443969726562,43622600.0,USD
2023-08-16,AAPL,equity,yahoo,177.1300048828125,178.5399932861328,176.5,176.57000732421875,174.524658203125,46964900.0,USD
2023-08-17,AAPL,equity,yahoo,177.13999938964844,177.50999450683594,173.47999572753906,174.0,171.9844207763672,66062900.0,USD
2023-08-18,AAPL,equity,yahoo,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,172.46873474121094,61172200.0,USD
2023-08-21,AAPL,equity,yahoo,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,173.80308532714844,46311900.0,USD
2023-08-22,AAPL,equity,yahoo,177.05999755859375,177.67999267578125,176.25,177.22999572753906,175.177001953125,42038900.0,USD
2023-08-23,AAPL,equity,yahoo,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,179.02191162109375,52722800.0,USD
2023-08-24,AAPL,equity,yahoo,180.6699981689453,181.10000610351562,176.00999450683594,176.3800048828125,174.33682250976562,54945800.0,USD
2023-08-25,AAPL,equity,yahoo,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,176.54100036621094,51449600.0,USD
2023-08-28,AAPL,equity,yahoo,180.08999633789062,180.58999633789062,178.5500030517578,180.19000244140625,178.10269165039062,43820700.0,USD
2023-08-29,AAPL,equity,yahoo,179.6999969482422,184.89999389648438,179.5,184.1199951171875,181.9871826171875,53003900.0,USD
2023-08-30,AAPL,equity,yahoo,184.94000244140625,187.85000610351562,184.74000549316406,187.64999389648438,185.47628784179688,60813900.0,USD
2023-08-31,AAPL,equity,yahoo,187.83999633789062,189.1199951171875,187.47999572753906,187.8699951171875,185.69374084472656,60794500.0,USD
2023-09-01,AAPL,equity,yahoo,189.49000549316406,189.9199981689453,188.27999877929688,189.4600067138672,187.26535034179688,45766500.0,USD
2023-09-05,AAPL,equity,yahoo,188.27999877929688,189.97999572753906,187.61000061035156,189.6999969482422,187.50254821777344,45280000.0,USD
2023-09-06,AAPL,equity,yahoo,188.39999389648438,188.85000610351562,181.47000122070312,182.91000366210938,180.79119873046875,81755800.0,USD
2023-09-07,AAPL,equity,yahoo,175.17999267578125,178.2100067138672,173.5399932861328,177.55999755859375,175.503173828125,112488800.0,USD
2023-09-08,AAPL,equity,yahoo,178.35000610351562,180.24000549316406,177.7899932861328,178.17999267578125,176.11598205566406,65551300.0,USD
2023-09-11,AAPL,equity,yahoo,180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,177.28231811523438,58953100.0,USD
2023-09-12,AAPL,equity,yahoo,179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,174.25775146484375,90370200.0,USD
2023-09-13,AAPL,equity,yahoo,176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,172.19195556640625,84267900.0,USD
2023-09-14,AAPL,equity,yahoo,174.0,176.10000610351562,173.5800018310547,175.74000549316406,173.70423889160156,60895800.0,USD
2023-09-15,AAPL,equity,yahoo,176.47999572753906,176.5,173.82000732421875,175.00999450683594,172.98269653320312,109259500.0,USD
2023-09-18,AAPL,equity,yahoo,176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,175.90841674804688,67257600.0,USD
2023-09-19,AAPL,equity,yahoo,177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,176.9956817626953,51826900.0,USD
2023-09-20,AAPL,equity,yahoo,179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,173.45713806152344,58436200.0,USD
2023-09-21,AAPL,equity,yahoo,174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,171.91522216796875,63149100.0,USD
2023-09-22,AAPL,equity,yahoo,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,172.7652587890625,56725400.0,USD
2023-09-25,AAPL,equity,yahoo,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,174.04031372070312,46172700.0,USD
2023-09-26,AAPL,equity,yahoo,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,169.9680633544922,64588900.0,USD
2023-09-27,AAPL,equity,yahoo,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,168.4557342529297,66921800.0,USD
2023-09-28,AAPL,equity,yahoo,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,168.71273803710938,56294400.0,USD
2023-09-29,AAPL,equity,yahoo,172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,169.2267303466797,51861100.0,USD
2023-10-02,AAPL,equity,yahoo,171.22000122070312,174.3000030517578,170.92999267578125,173.75,171.73728942871094,52164500.0,USD
2023-10-03,AAPL,equity,yahoo,172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,170.40292358398438,49594600.0,USD
2023-10-04,AAPL,equity,yahoo,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,171.64833068847656,53020300.0,USD
2023-10-05,AAPL,equity,yahoo,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,172.8838653564453,48527900.0,USD
2023-10-06,AAPL,equity,yahoo,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,175.43399047851562,57266700.0,USD
2023-10-09,AAPL,equity,yahoo,176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,176.91659545898438,42390800.0,USD
2023-10-10,AAPL,equity,yahoo,178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,176.3235626220703,43698000.0,USD
2023-10-11,AAPL,equity,yahoo,178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,177.71722412109375,47551100.0,USD
2023-10-12,AAPL,equity,yahoo,180.07000732421875,182.33999633789062,179.0399932861328,180.7100067138672,178.61669921875,56743100.0,USD
2023-10-13,AAPL,equity,yahoo,181.4199981689453,181.92999267578125,178.13999938964844,178.85000610351562,176.7782440185547,51427100.0,USD
2023-10-16,AAPL,equity,yahoo,176.75,179.0800018310547,176.50999450683594,178.72000122070312,176.6497344970703,52517000.0,USD
2023-10-17,AAPL,equity,yahoo,176.64999389648438,178.4199981689453,174.8000030517578,177.14999389648438,175.09793090820312,57549400.0,USD
2023-10-18,AAPL,equity,yahoo,175.5800018310547,177.5800018310547,175.11000061035156,175.83999633789062,173.80308532714844,54764400.0,USD
2023-10-19,AAPL,equity,yahoo,176.0399932861328,177.83999633789062,175.19000244140625,175.4600067138672,173.42750549316406,59302900.0,USD
2023-10-20,AAPL,equity,yahoo,175.30999755859375,175.4199981689453,172.63999938964844,172.8800048828125,170.8773956298828,64244000.0,USD
2023-10-23,AAPL,equity,yahoo,170.91000366210938,174.00999450683594,169.92999267578125,173.0,170.9960174560547,55980100.0,USD
2023-10-24,AAPL,equity,yahoo,173.0500030517578,173.6699981689453,171.4499969482422,173.44000244140625,171.430908203125,43816600.0,USD
2023-10-25,AAPL,equity,yahoo,171.8800048828125,173.05999755859375,170.64999389648438,171.10000610351562,169.11801147460938,57157000.0,USD
2023-10-26,AAPL,equity,yahoo,170.3699951171875,171.3800048828125,165.6699981689453,166.88999938964844,164.95677185058594,70625300.0,USD
2023-10-27,AAPL,equity,yahoo,166.91000366210938,168.9600067138672,166.8300018310547,168.22000122070312,166.2713623046875,58499100.0,USD
2023-10-30,AAPL,equity,yahoo,169.02000427246094,171.1699981689453,168.8699951171875,170.2899932861328,168.31736755371094,51131000.0,USD
2023-10-31,AAPL,equity,yahoo,169.35000610351562,170.89999389648438,167.89999389648438,170.77000427246094,168.79185485839844,44846000.0,USD
2023-11-01,AAPL,equity,yahoo,171.0,174.22999572753906,170.1199951171875,173.97000122070312,171.9547576904297,56934900.0,USD
2023-11-02,AAPL,equity,yahoo,175.52000427246094,177.77999877929688,175.4600067138672,177.57000732421875,175.51307678222656,77334800.0,USD
2023-11-03,AAPL,equity,yahoo,174.24000549316406,176.82000732421875,173.35000610351562,176.64999389648438,174.60369873046875,79829200.0,USD
2023-11-06,AAPL,equity,yahoo,176.3800048828125,179.42999267578125,176.2100067138672,179.22999572753906,177.15383911132812,63841300.0,USD
2023-11-07,AAPL,equity,yahoo,179.17999267578125,182.44000244140625,178.97000122070312,181.82000732421875,179.7138214111328,70530000.0,USD
2023-11-08,AAPL,equity,yahoo,182.35000610351562,183.4499969482422,181.58999633789062,182.88999938964844,180.77142333984375,49340300.0,USD
2023-11-09,AAPL,equity,yahoo,182.9600067138672,184.1199951171875,181.80999755859375,182.41000366210938,180.29696655273438,53763500.0,USD
2023-11-10,AAPL,equity,yahoo,183.97000122070312,186.57000732421875,183.52999877929688,186.39999389648438,184.48350524902344,66133400.0,USD
2023-11-13,AAPL,equity,yahoo,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,182.8999481201172,43627500.0,USD
2023-11-14,AAPL,equity,yahoo,187.6999969482422,188.11000061035156,186.3000030517578,187.44000244140625,185.5128173828125,60108400.0,USD
2023-11-15,AAPL,equity,yahoo,187.85000610351562,189.5,187.77999877929688,188.00999450683594,186.07691955566406,53790500.0,USD
2023-11-16,AAPL,equity,yahoo,189.57000732421875,190.9600067138672,188.64999389648438,189.7100067138672,187.75946044921875,54412900.0,USD
2023-11-17,AAPL,equity,yahoo,190.25,190.3800048828125,188.57000732421875,189.69000244140625,187.73968505859375,50922700.0,USD
2023-11-20,AAPL,equity,yahoo,189.88999938964844,191.91000366210938,189.8800048828125,191.4499969482422,189.48155212402344,46505100.0,USD
2023-11-21,AAPL,equity,yahoo,191.41000366210938,191.52000427246094,189.74000549316406,190.63999938964844,188.6798858642578,38134500.0,USD
2023-11-22,AAPL,equity,yahoo,191.49000549316406,192.92999267578125,190.8300018310547,191.30999755859375,189.34300231933594,39617700.0,USD
2023-11-24,AAPL,equity,yahoo,190.8699951171875,190.89999389648438,189.25,189.97000122070312,188.0167999267578,24048300.0,USD
2023-11-27,AAPL,equity,yahoo,189.9199981689453,190.6699981689453,188.89999389648438,189.7899932861328,187.83863830566406,40552600.0,USD
2023-11-28,AAPL,equity,yahoo,189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,188.44236755371094,38415400.0,USD
2023-11-29,AAPL,equity,yahoo,190.89999389648438,192.08999633789062,188.97000122070312,189.3699951171875,187.42295837402344,43014200.0,USD
2023-11-30,AAPL,equity,yahoo,189.83999633789062,190.32000732421875,188.19000244140625,189.9499969482422,187.9969940185547,48794400.0,USD
2023-12-01,AAPL,equity,yahoo,190.3300018310547,191.55999755859375,189.22999572753906,191.24000549316406,189.27371215820312,45704800.0,USD
2023-12-04,AAPL,equity,yahoo,189.97999572753906,190.0500030517578,187.4499969482422,189.42999267578125,187.48233032226562,43389500.0,USD
2023-12-05,AAPL,equity,yahoo,190.2100067138672,194.39999389648438,190.17999267578125,193.4199981689453,191.43130493164062,66628400.0,USD
2023-12-06,AAPL,equity,yahoo,194.4499969482422,194.75999450683594,192.11000061035156,192.32000732421875,190.3426055908203,41089700.0,USD
2023-12-07,AAPL,equity,yahoo,193.6300048828125,195.0,193.58999633789062,194.27000427246094,192.2725830078125,47477700.0,USD
2023-12-08,AAPL,equity,yahoo,194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,193.69778442382812,53406400.0,USD
2023-12-11,AAPL,equity,yahoo,193.11000061035156,193.49000549316406,191.4199981689453,193.17999267578125,191.1938018798828,60943700.0,USD
2023-12-12,AAPL,equity,yahoo,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,192.7080535888672,52696900.0,USD
2023-12-13,AAPL,equity,yahoo,195.08999633789062,198.0,194.85000610351562,197.9600067138672,195.92465209960938,70404200.0,USD
2023-12-14,AAPL,equity,yahoo,198.02000427246094,199.6199951171875,196.16000366210938,198.11000061035156,196.0730743408203,66831600.0,USD
2023-12-15,AAPL,equity,yahoo,197.52999877929688,198.39999389648438,197.0,197.57000732421875,195.53866577148438,128538400.0,USD
2023-12-18,AAPL,equity,yahoo,196.08999633789062,196.6300048828125,194.38999938964844,195.88999938964844,193.87591552734375,55751900.0,USD
2023-12-19,AAPL,equity,yahoo,196.16000366210938,196.9499969482422,195.88999938964844,196.94000244140625,194.91514587402344,40714100.0,USD
2023-12-20,AAPL,equity,yahoo,196.89999389648438,197.67999267578125,194.8300018310547,194.8300018310547,192.82681274414062,52242800.0,USD
2023-12-21,AAPL,equity,yahoo,196.10000610351562,197.0800018310547,193.5,194.67999267578125,192.67835998535156,46482500.0,USD
2023-12-22,AAPL,equity,yahoo,195.17999267578125,195.41000366210938,192.97000122070312,193.60000610351562,191.60946655273438,37149600.0,USD
2023-12-26,AAPL,equity,yahoo,193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,191.0651397705078,28919300.0,USD
2023-12-27,AAPL,equity,yahoo,192.49000549316406,193.5,191.08999633789062,193.14999389648438,191.16409301757812,48087700.0,USD
2023-12-28,AAPL,equity,yahoo,194.13999938964844,194.66000366210938,193.1699981689453,193.5800018310547,191.58969116210938,34049900.0,USD
2023-12-29,AAPL,equity,yahoo,193.89999389648438,194.39999389648438,191.72999572753906,192.52999877929688,190.5504608154297,42672100.0,USD
2024-01-02,AAPL,equity,yahoo,187.14999389648438,188.44000244140625,183.88999938964844,185.63999938964844,183.7313232421875,82488700.0,USD
